t 1fps,x,vx,v,ax,a,,t 2fps,x,vx,v,ax,a,,t 3fps,x,vx,v,ax,a,,t 4fps,x,vx,v,ax,a,,t 5fps,x,vx,v,ax,a
1.61828,-0.04204,-0.04866,0.05158,-0.18502,0.68553,,3.23657,-0.17694,-0.08381,0.08404,0.08417,0.15969,,4.85485,-0.29633,,,,,,6.47313,-0.42233,,,,,,8.09142,-0.52779,-0.05787,0.05798,-0.00429,0.06862
1.63497,-0.04311,-0.07557,0.07592,-1.21609,1.29845,,3.26993,-0.17930,-0.07729,0.07818,0.04867,0.29023,,4.90490,-0.30008,-0.05188,0.05188,0.03865,0.05027,,6.53987,-0.42743,,,,,,8.17483,-0.53271,-0.05598,0.05629,0.03554,0.05614
1.65165,-0.04457,-0.09002,0.09003,-0.32231,0.56917,,3.30330,-0.18209,-0.08413,0.08585,-0.06988,0.18688,,4.95495,-0.30326,,,,,,6.60660,-0.43188,-0.05122,0.05150,0.01523,0.03618,,8.25825,-0.53713,-0.05121,0.05154,0.02973,0.04655
1.66833,-0.04611,-0.08635,0.08662,-0.06780,0.08059,,3.33667,-0.18492,-0.08163,0.08166,-0.00144,0.26100,,5.00500,-0.30763,-0.05343,0.05343,-0.04191,0.09298,,6.67333,-0.43706,,,,,,8.34167,-0.54125,-0.05073,0.05077,-0.00830,0.02200
1.68502,-0.04745,-0.08880,0.08881,0.16977,0.19081,,3.37003,-0.18754,-0.08271,0.08280,-0.00741,0.07209,,5.05505,-0.31074,,,,,,6.74007,-0.44181,,,,,,8.42508,-0.54559,-0.05309,0.05325,-0.01165,0.06500
1.70170,-0.04908,-0.08582,0.08585,-0.30565,0.33185,,3.40340,-0.19044,-0.08411,0.08439,-0.14136,0.14439,,5.10510,-0.31523,-0.05085,0.05112,0.02693,0.03576,,6.80680,-0.44671,-0.05489,0.05493,0.03532,0.06213,,8.50850,-0.55011,-0.05294,0.05296,-0.00368,0.05669
1.71838,-0.05031,-0.09181,0.09232,0.18153,0.73656,,3.43677,-0.19316,-0.08961,0.08963,-0.02886,0.03513,,5.15515,-0.31954,,,,,,6.87353,-0.45138,,,,,,8.59192,-0.55443,-0.05304,0.05452,0.02891,0.06482
1.73507,-0.05214,-0.08943,0.09161,-0.14054,0.56466,,3.47013,-0.19642,-0.08990,0.08990,-0.02547,0.16658,,5.20520,-0.32330,-0.05864,0.05900,-0.09117,0.10876,,6.94027,-0.45573,,,,,,8.67533,-0.55896,-0.04936,0.04987,0.01628,0.02384
1.75175,-0.05329,-0.08581,0.09077,0.79483,1.24422,,3.50350,-0.19915,-0.08714,0.08825,0.03224,0.09097,,5.25525,-0.32782,,,,,,7.00700,-0.46032,-0.05132,0.05187,0.00281,0.06466,,8.75875,-0.56266,-0.04818,0.04925,0.00035,0.00926
1.76843,-0.05500,-0.07451,0.07485,0.14012,1.10010,,3.53687,-0.20223,-0.09060,0.09082,0.09619,0.41955,,5.30530,-0.33166,-0.05234,0.05235,0.05903,0.12767,,7.07373,-0.46493,,,,,,8.84217,-0.56699,-0.05120,0.05214,-0.01516,0.01603
1.78512,-0.05578,-0.06778,0.07114,-0.45107,0.67229,,3.57023,-0.20520,-0.08067,0.08190,0.11076,0.12240,,5.35535,-0.33604,,,,,,7.14047,-0.46937,,,,,,8.92558,-0.57120,-0.05002,0.05063,0.00715,0.01664
1.80180,-0.05726,-0.09825,0.09872,-0.72211,1.03817,,3.60360,-0.20762,-0.08002,0.08007,0.07401,0.23600,,5.40540,-0.33985,-0.05999,0.06005,-0.08805,0.16326,,7.20720,-0.47436,-0.05497,0.05535,0.02822,0.08649,,9.00900,-0.57534,-0.04995,0.05062,0.00010,0.01776
1.81848,-0.05906,-0.09353,0.09372,0.28915,0.40798,,3.63697,-0.21054,-0.08013,0.08083,0.14738,0.31941,,5.45545,-0.34441,,,,,,7.27393,-0.47847,,,,,,9.09242,-0.57953,-0.05018,0.05118,-0.01073,0.01190
1.83517,-0.06039,-0.08279,0.08306,0.37860,0.55777,,3.67033,-0.21296,-0.06769,0.06825,0.03909,0.06734,,5.50550,-0.34828,-0.05177,0.05200,-0.03760,0.12924,,7.34067,-0.48292,,,,,,9.17583,-0.58371,-0.05145,0.05247,-0.00867,0.01980
1.85185,-0.06182,-0.08413,0.08425,-0.01825,0.02681,,3.70370,-0.21506,-0.07535,0.07623,-0.18288,0.20308,,5.55555,-0.35252,,,,,,7.40740,-0.48718,-0.05112,0.05146,-0.00039,0.05930,,9.25925,-0.58812,-0.05214,0.05252,0.00983,0.05579
1.86853,-0.06319,-0.08234,0.08271,-0.32165,0.49237,,3.73707,-0.21799,-0.08469,0.08543,-0.12777,0.25265,,5.60560,-0.35694,-0.05181,0.05197,0.05522,0.07157,,7.47413,-0.49153,,,,,,9.34267,-0.59241,-0.04966,0.04969,0.02968,0.10376
1.88522,-0.06457,-0.09361,0.09506,-0.10852,0.29328,,3.77043,-0.22071,-0.08116,0.08117,0.21967,0.26515,,5.65565,-0.36066,,,,,,7.54087,-0.49566,,,,,,9.42608,-0.59640,-0.04692,0.04794,0.00289,0.02270
1.90190,-0.06632,-0.09106,0.09300,0.97486,1.20548,,3.80380,-0.22341,-0.07176,0.07193,0.02316,0.12121,,5.70570,-0.36464,-0.04758,0.04769,0.00828,0.05669,,7.60760,-0.50004,-0.04692,0.04706,0.00094,0.00923,,9.50950,-0.60024,-0.04876,0.04911,-0.01301,0.04302
1.91858,-0.06761,-0.05832,0.05864,1.23211,1.98278,,3.83717,-0.22550,-0.07521,0.07627,0.02590,0.26452,,5.75575,-0.36820,,,,,,7.67433,-0.50382,,,,,,9.59292,-0.60454,-0.05022,0.05027,-0.00527,0.05326
1.93527,-0.06826,-0.04554,0.05866,-1.23244,1.41213,,3.87053,-0.22843,-0.07656,0.07800,0.00935,0.14315,,5.80580,-0.37266,-0.05296,0.05299,0.03358,0.03621,,7.74107,-0.50750,,,,,,9.67633,-0.60862,-0.04886,0.04886,0.02022,0.04408
1.95195,-0.06913,-0.09746,0.09788,-0.74223,0.80875,,3.90390,-0.23061,-0.06902,0.06903,-0.02118,0.09326,,5.85585,-0.37663,,,,,,7.80780,-0.51197,-0.04455,0.04455,-0.00620,0.03201,,9.75975,-0.61269,-0.04726,0.04734,0.00810,0.01104
1.96863,-0.07151,-0.09001,0.09001,-0.43854,0.56828,,3.93727,-0.23303,-0.07967,0.07990,-0.04275,0.11573,,5.90590,-0.38017,-0.04677,0.04680,-0.02939,0.19609,,7.87453,-0.51551,,,,,,9.84317,-0.61650,-0.04689,0.04701,0.02090,0.02354
1.98532,-0.07213,-0.08373,0.08468,0.75960,1.31157,,3.97063,-0.23592,-0.07497,0.07615,0.12263,0.12280,,5.95595,-0.38404,,,,,,7.94127,-0.51945,,,,,,9.92658,-0.62051,-0.04481,0.04481,0.00368,0.01030
2.00200,-0.07431,-0.09122,0.09136,-0.19194,0.44901,,4.00400,-0.23804,-0.06671,0.06683,0.11429,0.24511,,6.00600,-0.38770,-0.05033,0.05133,0.03816,0.04697,,8.00800,-0.52305,-0.04395,0.04409,0.00582,0.01704,,10.01000,-0.62398,-0.04471,0.04475,0.01629,0.01634
2.01868,-0.07517,-0.06970,0.07335,0.78852,1.02690,,4.03737,-0.24038,-0.06997,0.06999,-0.18884,0.22353,,6.05605,-0.39162,,,,,,8.07473,-0.52692,,,,,,10.09342,-0.62797,-0.04402,0.04403,0.01442,0.03249
2.03537,-0.07663,-0.07708,0.07788,-0.51131,0.72300,,4.07073,-0.24271,-0.07770,0.07839,-0.05534,0.10594,,6.10610,-0.39539,-0.04782,0.04875,-0.04705,0.20273,,8.14147,-0.53062,,,,,,10.17683,-0.63132,-0.04067,0.04088,0.01897,0.02267
2.05205,-0.07775,-0.07944,0.08088,-0.11148,0.19149,,4.10410,-0.24556,-0.07711,0.07711,-0.06659,0.07090,,6.15615,-0.39897,,,,,,8.20820,-0.53436,-0.04006,0.04010,0.04510,0.14444,,10.26025,-0.63476,-0.04151,0.04159,-0.01590,0.01603
2.06873,-0.07928,-0.08670,0.08671,-0.33355,0.59567,,4.13747,-0.24785,-0.07738,0.07738,0.24926,0.28065,,6.20620,-0.40338,-0.04468,0.04490,0.07581,0.07687,,8.27493,-0.53809,,,,,,10.34367,-0.63825,-0.04315,0.04315,-0.01503,0.03182
2.08542,-0.08064,-0.08644,0.08645,-0.01468,0.02916,,4.17083,-0.25072,-0.06689,0.06702,0.13676,0.14333,,6.25625,-0.40627,,,,,,8.34167,-0.54125,,,,,,10.42708,-0.64195,-0.04436,0.04535,0.00260,0.01990
2.10210,-0.08217,-0.08973,0.08974,-0.42529,0.68207,,4.20420,-0.25232,-0.05981,0.06111,0.03014,0.08900,,6.30630,-0.41023,-0.05412,0.05417,0.05592,0.06188,,8.40840,-0.54483,-0.03853,0.03869,-0.02119,0.03431,,10.51050,-0.64565,-0.04272,0.04297,0.03428,0.05434
2.11878,-0.08363,-0.09790,0.09920,-0.54108,0.57149,,4.23757,-0.25472,-0.07118,0.07118,-0.09476,0.35948,,6.35635,-0.41418,,,,,,8.47513,-0.54839,,,,,,10.59392,-0.64908,-0.03859,0.03861,0.03055,0.04780
2.13547,-0.08543,-0.11057,0.11060,-0.05093,0.52897,,4.27093,-0.25707,-0.06498,0.06623,0.08548,0.26098,,6.40640,-0.41757,-0.04730,0.04733,-0.04117,0.05584,,8.54187,-0.55215,,,,,,10.67733,-0.65208,-0.03697,0.03698,0.01943,0.06408
2.15215,-0.08732,-0.10068,0.10182,1.58222,2.07109,,4.30430,-0.25905,-0.06345,0.06548,-0.00799,0.04803,,6.45645,-0.42135,,,,,,8.60860,-0.55513,-0.03954,0.03955,0.00937,0.06953,,10.76075,-0.65525,-0.03623,0.03692,0.00312,0.02702
2.16883,-0.08879,-0.05814,0.06522,0.97072,0.97427,,4.33767,-0.26130,-0.06742,0.06828,-0.07914,0.28345,,6.50650,-0.42448,-0.05093,0.05099,-0.01986,0.08043,,8.67533,-0.55896,,,,,,10.84417,-0.65813,-0.03566,0.03665,0.00426,0.01715
2.18552,-0.08926,-0.05731,0.06552,-0.78557,1.21112,,4.37103,-0.26355,-0.06809,0.06816,0.13022,0.52834,,6.55655,-0.42873,,,,,,8.74207,-0.56153,,,,,,10.92758,-0.66120,-0.03618,0.03621,-0.00186,0.04729
2.20220,-0.09071,-0.09569,0.09626,-0.61782,0.75923,,4.40440,-0.26584,-0.06013,0.06423,0.14428,0.18177,,6.60660,-0.43188,-0.04600,0.04652,-0.08351,0.09514,,8.80880,-0.56509,-0.03827,0.03943,-0.02678,0.02878,,11.01100,-0.66417,-0.03563,0.03565,0.02633,0.02815
2.21888,-0.09246,-0.07992,0.08065,-0.79643,1.54015,,4.43777,-0.26756,-0.05536,0.05758,-0.07808,0.21863,,6.65665,-0.43556,,,,,,8.87553,-0.56853,,,,,,11.09442,-0.66714,-0.03236,0.03236,0.00998,0.01561
2.23557,-0.09337,-0.10649,0.11070,0.19589,0.66988,,4.47113,-0.26954,-0.06661,0.06662,-0.31119,0.57201,,6.70670,-0.43931,-0.04743,0.04745,0.06568,0.09312,,8.94227,-0.57189,,,,,,11.17783,-0.66956,-0.03251,0.03253,-0.02807,0.03773
2.25225,-0.09601,-0.09994,0.10041,0.85077,1.45578,,4.50450,-0.27201,-0.07724,0.07789,-0.08443,0.09833,,6.75675,-0.44305,,,,,,9.00900,-0.57534,-0.03641,0.03744,-0.03145,0.11110,,11.26125,-0.67257,-0.03820,0.03836,-0.01579,0.02033
2.26893,-0.09671,-0.05263,0.07523,1.06921,1.54757,,4.53787,-0.27469,-0.07315,0.07324,0.12588,0.21684,,6.80680,-0.44671,-0.04902,0.04910,-0.00476,0.09726,,9.07573,-0.57843,,,,,,11.34467,-0.67594,-0.03592,0.03592,0.02445,0.02970
2.28562,-0.09776,-0.07408,0.07427,-1.11976,1.93357,,4.57123,-0.27689,-0.06623,0.06718,0.04627,0.08644,,6.85685,-0.45037,,,,,,9.14247,-0.58197,,,,,,11.42808,-0.67856,-0.03238,0.03242,0.01476,0.01510
2.30230,-0.09918,-0.09069,0.09070,-0.50685,0.54385,,4.60460,-0.27911,-0.07065,0.07071,0.12405,0.20154,,6.90690,-0.45356,-0.04347,0.04348,0.01963,0.06081,,9.20920,-0.58564,-0.03949,0.03973,0.00223,0.01472,,11.51150,-0.68134,-0.03424,0.03433,0.00052,0.00372
2.31898,-0.10079,-0.09182,0.09190,-0.68331,0.96229,,4.63797,-0.28161,-0.06100,0.06329,0.15512,0.21078,,6.95695,-0.45713,,,,,,9.27593,-0.58888,,,,,,11.59492,-0.68427,-0.03276,0.03277,0.00545,0.03209
2.33567,-0.10224,-0.10827,0.11042,-0.20397,0.70315,,4.67133,-0.28318,-0.05476,0.05793,-0.01495,0.06630,,7.00700,-0.46032,-0.04469,0.04473,-0.00640,0.03268,,9.34267,-0.59241,,,,,,11.67833,-0.68680,-0.03225,0.03250,0.00688,0.02267
2.35235,-0.10440,-0.10837,0.11130,0.95782,1.50485,,4.70470,-0.28526,-0.06558,0.06609,-0.18346,0.29783,,7.05705,-0.46398,,,,,,9.40940,-0.59572,-0.03420,0.03438,0.03744,0.06527,,11.76175,-0.68965,-0.03270,0.03290,-0.00297,0.02789
2.36903,-0.10586,-0.06976,0.07257,1.13940,1.51717,,4.73807,-0.28756,-0.06717,0.06829,-0.05442,0.05575,,7.10710,-0.46727,-0.04436,0.04437,0.04757,0.09609,,9.47613,-0.59885,,,,,,11.84517,-0.69226,-0.03196,0.03196,0.02967,0.03286
2.38572,-0.10673,-0.06635,0.06895,0.47043,0.54747,,4.77143,-0.28974,-0.06785,0.06796,-0.14275,0.32697,,7.15715,-0.47010,,,,,,9.54287,-0.60174,,,,,,11.92858,-0.69498,-0.02872,0.02872,0.02095,0.02391
2.40240,-0.10807,-0.06308,0.06434,-0.15096,0.52821,,4.80480,-0.29209,-0.07675,0.07686,-0.11210,0.16299,,7.20720,-0.47436,-0.05084,0.05164,0.06124,0.25089,,9.60960,-0.60537,-0.03878,0.03892,0.00394,0.09504,,12.01200,-0.69705,-0.02693,0.02715,0.03716,0.04225
2.41908,-0.10884,-0.06206,0.06421,-0.58651,0.58653,,4.83817,-0.29486,-0.07760,0.07783,-0.07061,0.13082,,7.25725,-0.47744,,,,,,9.67633,-0.60862,,,,,,12.09542,-0.69948,-0.02437,0.02454,0.00885,0.02475
2.43577,-0.11014,-0.08838,0.08841,-0.89042,1.03752,,4.87153,-0.29727,-0.07810,0.07810,0.04814,0.14356,,7.30730,-0.48042,-0.04441,0.04540,-0.04760,0.16503,,9.74307,-0.61197,,,,,,12.17883,-0.70112,-0.02328,0.02328,0.00410,0.01128
2.45245,-0.11178,-0.09304,0.09314,-0.20306,0.24483,,4.90490,-0.30008,-0.07782,0.07782,0.08696,0.11311,,7.35735,-0.48360,,,,,,9.80980,-0.61531,-0.03434,0.03450,0.03711,0.04298,,12.26225,-0.70336,-0.02559,0.02559,-0.02591,0.02591
2.46913,-0.11325,-0.09166,0.09174,0.09157,0.10398,,4.93827,-0.30246,-0.06985,0.07199,-0.00813,0.14310,,7.40740,-0.48718,-0.04525,0.04525,-0.00333,0.11610,,9.87653,-0.61801,,,,,,12.34567,-0.70539,-0.02641,0.02643,0.01149,0.02036
2.48582,-0.11484,-0.09233,0.09245,0.29681,0.48750,,4.97163,-0.30474,-0.07748,0.07858,-0.09692,0.15986,,7.45745,-0.49042,,,,,,9.94327,-0.62112,,,,,,12.42908,-0.70777,-0.02497,0.02503,0.02011,0.02859
2.50250,-0.11633,-0.08137,0.08186,-0.00518,0.03180,,5.00500,-0.30763,-0.08014,0.08014,-0.09429,0.20920,,7.50750,-0.49378,-0.04130,0.04305,0.02453,0.15399,,10.01000,-0.62398,-0.03266,0.03275,-0.00516,0.01444,,12.51250,-0.70955,-0.02169,0.02232,0.02277,0.02807
2.51918,-0.11756,-0.08863,0.08863,-0.12598,0.18956,,5.03837,-0.31009,-0.07969,0.08094,0.10406,0.32588,,7.55755,-0.49673,,,,,,10.07673,-0.62693,,,,,,12.59592,-0.71138,-0.02179,0.02226,0.00094,0.03409
2.53587,-0.11929,-0.09253,0.09267,0.60600,0.94767,,5.07173,-0.31295,-0.07713,0.07764,-0.01586,0.22270,,7.60760,-0.50004,-0.04389,0.04468,0.04786,0.07584,,10.14347,-0.62984,,,,,,12.67933,-0.71319,-0.02146,0.02147,0.00190,0.01339
2.55255,-0.12065,-0.06540,0.06687,0.50181,0.50849,,5.10510,-0.31523,-0.07627,0.07669,0.06060,0.08046,,7.65765,-0.50299,,,,,,10.21020,-0.63286,-0.03130,0.03205,0.00968,0.01888,,12.76275,-0.71497,-0.02144,0.02146,0.01539,0.01543
2.56923,-0.12147,-0.06985,0.07253,-0.67613,0.86240,,5.13847,-0.31804,-0.07751,0.07765,-0.10102,0.28353,,7.70770,-0.50611,-0.03683,0.03804,-0.00745,0.23818,,10.27693,-0.63534,,,,,,12.84617,-0.71676,-0.01928,0.01935,0.01539,0.03972
2.58592,-0.12298,-0.09539,0.09601,-0.59916,1.17131,,5.17183,-0.32040,-0.07887,0.07889,-0.11081,0.14630,,7.75775,-0.50875,,,,,,10.34367,-0.63825,,,,,,12.92958,-0.71818,-0.01805,0.01853,-0.01195,0.01327
2.60260,-0.12465,-0.08986,0.09125,0.25677,0.25829,,5.20520,-0.32330,-0.08795,0.08849,-0.20513,0.24471,,7.80780,-0.51197,-0.03635,0.03638,0.06388,0.16692,,10.41040,-0.64130,-0.03371,0.03402,-0.00572,0.09976,,13.01300,-0.71978,-0.02155,0.02234,0.00257,0.00722
2.61928,-0.12597,-0.08261,0.08286,0.87651,1.37381,,5.23857,-0.32627,-0.09141,0.09154,0.14340,0.28192,,7.85785,-0.51470,,,,,,10.47713,-0.64416,,,,,,13.09642,-0.72178,-0.01890,0.01891,,
2.63597,-0.12741,-0.06593,0.06789,0.21860,0.45632,,5.27193,-0.32940,-0.08075,0.08077,0.10964,0.11942,,7.90790,-0.51768,-0.03934,0.03959,0.03743,0.09147,,10.54387,-0.64721,,,,,,13.17983,-0.72293,,,,
2.65265,-0.12817,-0.06623,0.06799,-0.47889,0.53418,,5.30530,-0.33166,-0.07851,0.07853,0.13283,0.28726,,7.95795,-0.52021,,,,,,10.61060,-0.64968,-0.02794,0.02822,0.02684,0.05323,,,,,,,
2.66933,-0.12962,-0.09006,0.09007,-1.65382,2.38904,,5.33867,-0.33464,-0.07837,0.07891,-0.08415,0.15542,,8.00800,-0.52305,-0.03439,0.03659,-0.02157,0.10166,,10.67733,-0.65208,,,,,,,,,,,
2.68602,-0.13118,-0.11628,0.12080,0.50486,0.80550,,5.37203,-0.33689,-0.07797,0.08026,-0.10900,0.11886,,8.05805,-0.52607,,,,,,10.74407,-0.65450,,,,,,,,,,,
2.70270,-0.13350,-0.08666,0.08667,1.10838,1.51588,,5.40540,-0.33985,-0.08999,0.09007,-0.19810,0.36733,,8.10810,-0.52842,-0.03695,0.03708,-0.04164,0.10108,,10.81080,-0.65678,-0.02530,0.02661,-0.00584,0.02522,,,,,,,
2.71938,-0.13407,-0.05777,0.06571,0.05597,0.23815,,5.43877,-0.34290,-0.09030,0.09031,0.14959,0.15070,,8.15815,-0.53178,,,,,,10.87753,-0.65905,,,,,,,,,,,
2.73607,-0.13543,-0.09673,0.09746,-0.49951,0.70770,,5.47213,-0.34587,-0.08065,0.08072,0.14415,0.24117,,8.20820,-0.53436,-0.03268,0.03377,-0.00077,0.11176,,10.94427,-0.66189,,,,,,,,,,,
2.75275,-0.13730,-0.08013,0.08115,0.43448,0.72143,,5.50550,-0.34828,-0.07766,0.07800,-0.08461,0.29079,,8.25825,-0.53713,,,,,,11.01100,-0.66417,-0.02502,0.02504,0.02562,0.02788,,,,,,,
2.76943,-0.13810,-0.06797,0.07118,0.16085,0.20143,,5.53887,-0.35105,-0.08832,0.09073,-0.13702,0.22763,,8.30830,-0.53969,-0.03159,0.03252,0.03004,0.03011,,11.07773,-0.66653,,,,,,,,,,,
2.78612,-0.13957,-0.08543,0.08548,-0.62363,1.13078,,5.57223,-0.35417,-0.08827,0.08987,0.13640,0.46143,,8.35835,-0.54207,,,,,,11.14447,-0.66883,,,,,,,,,,,
2.80280,-0.14095,-0.08491,0.08515,0.08819,0.13691,,5.60560,-0.35694,-0.07772,0.07795,0.12424,0.16103,,8.40840,-0.54483,-0.03312,0.03521,-0.00388,0.12485,,11.21120,-0.67102,-0.02523,0.02523,-0.02044,0.02293,,,,,,,
2.81948,-0.14240,-0.08386,0.08422,0.16343,0.64959,,5.63897,-0.35936,-0.07837,0.07837,0.02817,0.04164,,8.45845,-0.54721,,,,,,11.27793,-0.67321,,,,,,,,,,,
2.83617,-0.14375,-0.07861,0.07971,0.26585,0.39983,,5.67233,-0.36217,-0.07904,0.07961,0.07497,0.09814,,8.50850,-0.55011,-0.03750,0.04038,0.03494,0.07971,,11.34467,-0.67594,,,,,,,,,,,
2.85285,-0.14502,-0.07501,0.07571,0.02954,0.56844,,5.70570,-0.36464,-0.07136,0.07153,0.01863,0.12755,,8.55855,-0.55283,,,,,,11.41140,-0.67787,-0.02589,0.02597,0.01322,0.01471,,,,,,,
2.86953,-0.14625,-0.07704,0.07832,-0.42727,0.98360,,5.73907,-0.36694,-0.07674,0.07685,-0.18074,0.31863,,8.60860,-0.55513,-0.03237,0.03240,-0.08198,0.16686,,11.47813,-0.68046,,,,,,,,,,,
2.88622,-0.14759,-0.08920,0.09082,-0.55168,0.56829,,5.77243,-0.36976,-0.08582,0.08679,-0.03540,0.14845,,8.65865,-0.55811,,,,,,11.61160,-0.68481,-0.02445,0.02448,-0.00212,0.00724,,,,,,,
2.90290,-0.14923,-0.09751,0.09803,0.05412,0.24248,,5.80580,-0.37266,-0.07945,0.07949,0.07555,0.08148,,8.70870,-0.56035,-0.02573,0.02688,0.03312,0.10835,,11.67833,-0.68680,,,,,,,,,,,
2.91958,-0.15085,-0.08742,0.08767,0.42250,0.42878,,5.83917,-0.37506,-0.07759,0.07775,0.09912,0.22253,,8.75875,-0.56266,,,,,,11.74507,-0.68930,,,,,,,,,,,
2.93627,-0.15214,-0.08033,0.08154,0.73231,1.18551,,5.87253,-0.37784,-0.07655,0.07980,0.06894,0.08524,,8.80880,-0.56509,-0.03565,0.03606,0.02762,0.09753,,11.81180,-0.69129,-0.02400,0.02408,-0.00402,0.06545,,,,,,,
2.95295,-0.15353,-0.06733,0.06986,0.25038,0.56311,,5.90590,-0.38017,-0.07015,0.07020,-0.06613,0.44119,,8.85885,-0.56777,,,,,,11.87853,-0.69338,,,,,,,,,,,
2.96963,-0.15439,-0.06523,0.06793,-0.58135,0.80878,,5.93927,-0.38252,-0.08062,0.08133,-0.04146,0.17296,,8.90890,-0.57037,-0.03362,0.03371,0.01830,0.08464,,11.94527,-0.69533,,,,,,,,,,,
2.98632,-0.15570,-0.09105,0.09241,-0.72563,1.37444,,5.97263,-0.38555,-0.07760,0.07807,-0.02415,0.48858,,8.95895,-0.57259,,,,,,12.01200,-0.69705,-0.02106,0.02143,-0.00525,0.01797,,,,,,,
3.00300,-0.15743,-0.09258,0.09370,-0.03876,0.31809,,6.00600,-0.38770,-0.07549,0.07699,0.08585,0.10568,,9.00900,-0.57534,-0.03344,0.03572,0.01346,0.01534,,12.07873,-0.69866,,,,,,,,,,,
3.01968,-0.15879,-0.08678,0.08703,0.16106,0.34124,,6.03937,-0.39058,-0.07807,0.07864,-0.01315,0.35635,,9.05905,-0.57745,,,,,,12.14547,-0.70033,,,,,,,,,,,
3.03637,-0.16032,-0.09038,0.09040,0.56771,1.11985,,6.07273,-0.39291,-0.07206,0.07564,0.12908,0.44312,,9.10910,-0.58047,-0.03536,0.03881,0.02171,0.11946,,12.21220,-0.70243,-0.02000,0.02005,-0.01415,0.01420,,,,,,,
3.05305,-0.16181,-0.06950,0.07235,0.55544,0.60520,,6.10610,-0.39539,-0.07173,0.07312,-0.10587,0.45615,,9.15915,-0.58285,,,,,,12.27893,-0.70406,,,,,,,,,,,
3.06973,-0.16264,-0.06443,0.06681,-0.34690,0.37474,,6.13947,-0.39770,-0.07688,0.07714,-0.16169,0.51158,,9.20920,-0.58564,-0.03608,0.03636,0.03519,0.04105,,12.34567,-0.70539,,,,,,,,,,,
3.08642,-0.16396,-0.08683,0.08686,-1.01536,1.15639,,6.17283,-0.40052,-0.08511,0.08767,0.17172,0.28490,,9.25925,-0.58812,,,,,,12.41240,-0.70740,-0.02016,0.02140,0.00214,0.03103,,,,,,,
3.10310,-0.16554,-0.09807,0.09836,0.12024,0.27725,,6.20620,-0.40338,-0.06703,0.06734,0.17057,0.17296,,9.30930,-0.59062,-0.03522,0.03560,-0.01034,0.01060,,12.47913,-0.70878,,,,,,,,,,,
3.11978,-0.16723,-0.08494,0.08535,0.23362,0.95089,,6.23957,-0.40500,-0.06594,0.06613,-0.04608,0.06068,,9.35935,-0.59343,,,,,,12.54587,-0.71027,,,,,,,,,,,
3.13647,-0.16837,-0.08307,0.08646,0.43917,0.48093,,6.27293,-0.40778,-0.07839,0.07919,-0.30277,0.40502,,9.40940,-0.59572,-0.03161,0.03161,0.00837,0.02121,,12.61260,-0.71154,-0.01607,0.01679,0.00595,0.04451,,,,,,,
3.15315,-0.17000,-0.07937,0.07958,0.30648,0.40979,,6.30630,-0.41023,-0.08117,0.08126,0.12582,0.13923,,9.45945,-0.59800,,,,,,12.67933,-0.71319,,,,,,,,,,,
3.16983,-0.17102,-0.06502,0.06512,0.02368,0.11316,,6.33967,-0.41319,-0.07488,0.07778,0.14653,0.14763,,9.50950,-0.60024,-0.02881,0.02917,-0.02855,0.17936,,12.74607,-0.71456,,,,,,,,,,,
3.18652,-0.17217,-0.08060,0.08179,-0.57804,0.62670,,6.37303,-0.41523,-0.06563,0.06563,0.10763,0.32288,,9.55955,-0.60252,,,,,,12.81280,-0.71587,-0.01482,0.01490,0.03016,0.06197,,,,,,,
3.20320,-0.17371,-0.08776,0.08788,-0.62835,1.10296,,6.40640,-0.41757,-0.07095,0.07100,-0.09263,0.12563,,9.60960,-0.60537,-0.03225,0.03242,0.02469,0.17250,,12.87953,-0.71735,,,,,,,,,,,
3.21988,-0.17510,-0.09666,0.09729,-0.21162,0.36005,,6.43977,-0.41996,-0.07134,0.07134,0.05353,0.05353,,9.65965,-0.60770,,,,,,12.94627,-0.71860,,,,,,,,,,,
3.23657,-0.17694,-0.10067,0.10075,0.71818,0.75909,,6.47313,-0.42233,-0.06772,0.06798,-0.11562,0.13046,,9.70970,-0.61018,-0.03351,0.03366,0.03027,0.13693,,13.01300,-0.71978,-0.01606,0.01698,0.00496,0.00546,,,,,,,
3.25325,-0.17846,-0.07096,0.07098,0.86741,0.87284,,6.50650,-0.42448,-0.07639,0.07648,-0.04468,0.18096,,9.75975,-0.61269,,,,,,13.07973,-0.72127,,,,,,,,,,,
3.26993,-0.17930,-0.06522,0.06646,-0.18497,0.47073,,6.53987,-0.42743,-0.07637,0.07685,0.06230,0.09324,,9.80980,-0.61531,-0.03102,0.03266,0.03071,0.04123,,13.14647,-0.72226,,,,,,,,,,,
3.28662,-0.18064,-0.08362,0.08726,-0.67233,1.19650,,6.57323,-0.42958,-0.06670,0.06697,0.14689,0.36435,,9.85985,-0.61727,,,,,,,,,,,,,,,,,,
3.30330,-0.18209,-0.08679,0.08936,-0.04731,0.30366,,6.60660,-0.43188,-0.06900,0.06977,-0.18790,0.21407,,9.90990,-0.61953,-0.03104,0.03107,0.01033,0.05328,,,,,,,,,,,,,,
3.31998,-0.18353,-0.08465,0.08514,0.43410,1.36860,,6.63997,-0.43418,-0.07761,0.07810,-0.05962,0.21151,,9.95995,-0.62173,,,,,,,,,,,,,,,,,,
